,totoff,vol,totbid,amount,last,low,high,open,avebid,aveoff,trade,bid1,bid2,bid3,bid4,bid5,bid6,bid7,bid8,bid9,bid10,ask1,ask2,ask3,ask4,ask5,ask6,ask7,ask8,ask9,ask10,bid_vol1,bid_vol2,bid_vol3,bid_vol4,bid_vol5,bid_vol6,bid_vol7,bid_vol8,bid_vol9,bid_vol10,ask_vol1,ask_vol2,ask_vol3,ask_vol4,ask_vol5,ask_vol6,ask_vol7,ask_vol8,ask_vol9,ask_vol10
93203000,15882998.0,10779840.0,4660600.0,134499602.0,123600.0,123500.0,125500.0,125500.0,119800.0,129100.0,3704.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,91400.0,14000.0,95900.0,24700.0,46600.0,118400.0,7000.0,24900.0,14600.0,47800.0,163346.0,50600.0,117000.0,208500.0,272800.0,53600.0,172200.0,76122.0,98900.0,99300.0
93206000,16039836.0,10923240.0,4577700.0,136270764.0,123500.0,123400.0,125500.0,125500.0,119700.0,129100.0,3734.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,13900.0,96200.0,25200.0,47600.0,118400.0,7000.0,26900.0,14600.0,47800.0,29700.0,142700.0,179446.0,52238.0,124200.0,209000.0,281500.0,53600.0,172200.0,76122.0,98900.0
93209000,16044536.0,10993740.0,4586300.0,137141222.0,123500.0,123400.0,125500.0,125500.0,119700.0,129100.0,3765.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,20800.0,96200.0,25200.0,47900.0,118400.0,7000.0,27100.0,14600.0,47800.0,29900.0,126000.0,210746.0,46638.0,124600.0,209300.0,285700.0,54600.0,172200.0,76122.0,98900.0
93212000,15976936.0,11143440.0,4500600.0,138988493.0,123500.0,123300.0,125500.0,125500.0,119600.0,129100.0,3817.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,43600.0,25200.0,52900.0,114400.0,7000.0,27100.0,14600.0,27800.0,31600.0,4300.0,2400.0,93600.0,221546.0,47238.0,103600.0,193600.0,281700.0,54600.0,172200.0,74622.0
93215000,15968336.0,11194840.0,4573200.0,139622538.0,123500.0,123300.0,125500.0,125500.0,119700.0,129100.0,3853.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,90100.0,25500.0,63100.0,120500.0,7000.0,28100.0,14600.0,27800.0,33600.0,4300.0,149000.0,224946.0,50038.0,121600.0,186600.0,281700.0,54600.0,171700.0,74622.0,28700.0
93218000,16001436.0,11263040.0,4567100.0,140464043.0,123500.0,123300.0,125500.0,125500.0,119700.0,129100.0,3889.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,64900.0,25500.0,63100.0,120700.0,7000.0,30100.0,14600.0,28000.0,33600.0,4300.0,164600.0,230946.0,49138.0,120500.0,186600.0,283500.0,52600.0,173700.0,74622.0,28700.0
93221000,16216536.0,11359640.0,4573000.0,141655524.0,123400.0,123300.0,125500.0,125500.0,119700.0,129000.0,3928.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,46300.0,35500.0,67700.0,127800.0,7000.0,30100.0,14600.0,28000.0,33600.0,4300.0,23100.0,322300.0,234446.0,55138.0,120500.0,177600.0,283500.0,52600.0,173700.0,74622.0
93224000,16212136.0,11518040.0,4620200.0,143610616.0,123500.0,123300.0,125500.0,125500.0,119700.0,129000.0,4001.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,5500.0,75200.0,42100.0,68200.0,129000.0,7000.0,30100.0,14600.0,28000.0,33600.0,336200.0,246646.0,55138.0,112900.0,181900.0,283500.0,52600.0,171100.0,74622.0,28700.0
93227000,16325936.0,11627340.0,4657800.0,144959318.0,123400.0,123300.0,125500.0,125500.0,119700.0,129000.0,4042.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,78000.0,42600.0,92200.0,129000.0,8400.0,30100.0,14600.0,28000.0,34600.0,5300.0,98600.0,343400.0,243046.0,55038.0,112800.0,182900.0,282500.0,52600.0,171100.0,74622.0
93230000,16231836.0,11845440.0,4594700.0,147649846.0,123300.0,123300.0,125500.0,125500.0,119700.0,129000.0,4109.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,123300.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,44200.0,93200.0,134000.0,8400.0,31600.0,14600.0,28000.0,34600.0,5300.0,12000.0,104800.0,260600.0,222746.0,53538.0,112700.0,182900.0,282500.0,52600.0,171100.0,74622.0
93233000,16373736.0,12055840.0,4588600.0,150243225.0,123200.0,123200.0,125500.0,125500.0,119600.0,129000.0,4154.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,13900.0,104300.0,134800.0,8400.0,31600.0,14600.0,28000.0,34600.0,6100.0,12000.0,204900.0,39000.0,262100.0,221246.0,52638.0,112700.0,182700.0,252900.0,52600.0,171100.0
93236000,16432936.0,12137340.0,4559700.0,151246985.0,123200.0,123100.0,125500.0,125500.0,119600.0,129000.0,4188.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,72700.0,135800.0,8400.0,32200.0,14600.0,28000.0,34600.0,8100.0,12500.0,37900.0,12600.0,217400.0,46400.0,261400.0,251346.0,52638.0,106600.0,190800.0,245700.0,52600.0
93239000,16479636.0,12161940.0,4601700.0,151549984.0,123200.0,123100.0,125500.0,125500.0,119600.0,129000.0,4217.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,85700.0,134800.0,8400.0,62200.0,14600.0,27200.0,33600.0,8100.0,12500.0,37900.0,62100.0,230400.0,51500.0,268800.0,243846.0,46038.0,106600.0,189600.0,245600.0,52600.0
93242000,16143036.0,12548240.0,4394100.0,156305321.0,123100.0,122800.0,125500.0,125500.0,119500.0,129100.0,4402.0,123100.0,123000.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,11600.0,12000.0,58900.0,14600.0,27200.0,33800.0,8100.0,12500.0,37900.0,47000.0,100.0,208700.0,52400.0,260700.0,228646.0,52038.0,110600.0,181500.0,243300.0,52600.0
93245000,16069836.0,12729740.0,4436600.0,158541825.0,123200.0,122800.0,125500.0,125500.0,119500.0,129100.0,4442.0,123100.0,123000.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,31100.0,31600.0,58900.0,14600.0,27200.0,33800.0,7700.0,12500.0,37900.0,47000.0,50100.0,111400.0,60300.0,260700.0,228746.0,54838.0,103600.0,181500.0,239200.0,52600.0
93248000,16027236.0,12826240.0,4410500.0,159730229.0,123100.0,122800.0,125500.0,125500.0,119500.0,129100.0,4498.0,123000.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,33500.0,60900.0,14600.0,27200.0,33800.0,7700.0,12500.0,37900.0,47000.0,63500.0,1200.0,12100.0,112600.0,60200.0,260700.0,228246.0,54838.0,103600.0,180900.0,238700.0
93251000,16133136.0,12922140.0,4380300.0,160909929.0,123000.0,122800.0,125500.0,125500.0,119500.0,129100.0,4536.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,500.0,57400.0,14600.0,27200.0,34000.0,7700.0,12500.0,37900.0,47000.0,63500.0,49500.0,64400.0,41800.0,109600.0,42400.0,260300.0,227246.0,54838.0,100900.0,180900.0
93254000,16258736.0,13082340.0,4311800.0,162877013.0,122700.0,122700.0,125500.0,125500.0,119400.0,129000.0,4588.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,122700.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,27200.0,35000.0,6900.0,12500.0,37900.0,47000.0,63700.0,9500.0,30500.0,14200.0,140800.0,29000.0,61700.0,91100.0,44500.0,107200.0,42000.0,240500.0,215246.0,52338.0
93257000,16237394.0,13181140.0,4368400.0,164088851.0,122700.0,122500.0,125500.0,125500.0,119400.0,129000.0,4624.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,122700.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,40500.0,6900.0,15500.0,37900.0,47000.0,63700.0,9500.0,30500.0,14200.0,16100.0,108500.0,4700.0,91658.0,112500.0,46900.0,107800.0,41200.0,236400.0,214246.0,52338.0
93300000,16203794.0,13357640.0,4368100.0,166254393.0,122600.0,122500.0,125500.0,125500.0,119400.0,129000.0,4671.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,121600.0,122600.0,122700.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,30900.0,6900.0,15500.0,37900.0,45500.0,62700.0,9500.0,31500.0,14200.0,19100.0,30700.0,900.0,20000.0,86958.0,111000.0,48400.0,111400.0,41200.0,236400.0,211846.0
93303000,16086894.0,13448540.0,4463300.0,167370108.0,122600.0,122500.0,125500.0,125500.0,119500.0,129100.0,4709.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,121700.0,122700.0,122800.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,47600.0,65900.0,7000.0,21100.0,37900.0,45500.0,63700.0,9500.0,31500.0,14200.0,500.0,2600.0,81958.0,83100.0,31200.0,105700.0,41200.0,224100.0,219946.0,46238.0
93306000,16058894.0,13539040.0,4584200.0,168481202.0,122700.0,122500.0,125500.0,125500.0,119500.0,129100.0,4757.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,121800.0,122900.0,123000.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,6500.0,150800.0,48400.0,10300.0,26100.0,42900.0,46900.0,78300.0,9500.0,31500.0,1500.0,64658.0,82600.0,20100.0,105700.0,40700.0,225000.0,221446.0,44238.0,99600.0
93309000,15874194.0,13790540.0,4588800.0,171573306.0,122900.0,122500.0,125500.0,125500.0,119500.0,129200.0,4863.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,121900.0,122900.0,123100.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,100.0,42900.0,117600.0,51800.0,10300.0,24100.0,42900.0,46900.0,78900.0,9500.0,1200.0,12958.0,20200.0,102000.0,39400.0,205600.0,201646.0,44238.0,96400.0,170500.0
93312000,15807636.0,13999098.0,4711942.0,174135639.0,123100.0,122500.0,125500.0,125500.0,119600.0,129200.0,4942.0,123100.0,122900.0,122700.0,122600.0,122500.0,122400.0,122300.0,122200.0,122100.0,122000.0,123200.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,9842.0,6700.0,56800.0,147100.0,65700.0,10300.0,24500.0,44900.0,49300.0,80100.0,19800.0,47900.0,39400.0,202000.0,201146.0,44138.0,92900.0,170500.0,204200.0,55600.0
93315000,15752236.0,14084198.0,4905942.0,175183777.0,123200.0,122500.0,125500.0,125500.0,119700.0,129200.0,4996.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,122300.0,123300.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,3200.0,1442.0,1000.0,124000.0,2500.0,87500.0,119200.0,67200.0,11400.0,19100.0,34900.0,39400.0,202100.0,193046.0,43638.0,86600.0,170500.0,201700.0,55600.0,173800.0
93318000,15723636.0,14165498.0,5098442.0,176186031.0,123100.0,122500.0,125500.0,125500.0,119800.0,129200.0,5048.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,3800.0,34900.0,31742.0,1000.0,139200.0,43600.0,90100.0,123900.0,118500.0,11900.0,36400.0,204200.0,193046.0,39638.0,85600.0,170500.0,206700.0,55600.0,173800.0,64122.0
93321000,15776636.0,14243098.0,5244342.0,177143175.0,123400.0,122500.0,125500.0,125500.0,119900.0,129200.0,5087.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,20700.0,41000.0,40742.0,26300.0,135600.0,66600.0,148400.0,124600.0,118500.0,11900.0,87400.0,204200.0,191146.0,36038.0,85600.0,172500.0,206700.0,55600.0,171800.0,61922.0
93324000,15612936.0,14398298.0,5199600.0,179058346.0,123300.0,122500.0,125500.0,125500.0,119900.0,129300.0,5151.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,122400.0,123400.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,8900.0,41700.0,23000.0,34800.0,134400.0,67600.0,148100.0,94700.0,119200.0,11900.0,5000.0,175100.0,191046.0,36038.0,84400.0,170700.0,156700.0,55600.0,171800.0,60922.0
93327000,15606336.0,14448846.0,5356852.0,179682173.0,123400.0,122500.0,125500.0,125500.0,120000.0,129300.0,5191.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,122500.0,123500.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,62052.0,40200.0,50700.0,25000.0,38500.0,134400.0,79700.0,148100.0,103200.0,132800.0,178600.0,191646.0,36038.0,84400.0,170700.0,156700.0,55600.0,171800.0,60922.0,27800.0
93330000,15418836.0,14750846.0,5906752.0,183411541.0,123500.0,122500.0,125500.0,125500.0,120200.0,129300.0,5264.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,13600.0,90352.0,254600.0,103400.0,25000.0,35600.0,136000.0,76700.0,148900.0,118400.0,193746.0,36038.0,84400.0,169300.0,156700.0,55600.0,171800.0,63622.0,27800.0,71700.0
93333000,15194736.0,15004446.0,5842400.0,186546213.0,123700.0,122500.0,125500.0,125500.0,120200.0,129400.0,5350.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,13900.0,26600.0,92100.0,231300.0,107500.0,32900.0,44600.0,26700.0,87600.0,148900.0,1284.0,84700.0,170000.0,158100.0,56100.0,171800.0,63622.0,29800.0,71700.0,20400.0
93336000,12729752.0,15176330.0,5951416.0,188669577.0,123600.0,122500.0,125500.0,125500.0,120200.0,130200.0,5400.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,107316.0,71500.0,232100.0,107500.0,32900.0,83300.0,34600.0,86400.0,149000.0,120400.0,6900.0,84300.0,170000.0,158100.0,56100.0,171800.0,63522.0,29800.0,71700.0,20400.0
93339000,12879302.0,15263530.0,5997516.0,189747189.0,123600.0,122500.0,125500.0,125500.0,120300.0,130100.0,5434.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,110916.0,85600.0,237000.0,107400.0,32900.0,89000.0,34700.0,97000.0,148000.0,118900.0,176800.0,79100.0,170000.0,157000.0,56100.0,169100.0,63522.0,29800.0,71700.0,20400.0
93342000,12841302.0,15316430.0,6143816.0,190400842.0,123600.0,122500.0,125500.0,125500.0,120300.0,130100.0,5459.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,199316.0,111000.0,242700.0,105700.0,37700.0,89800.0,34800.0,99500.0,159300.0,120600.0,147400.0,7800.0,79100.0,170000.0,154600.0,56100.0,169100.0,63522.0,29800.0,71700.0
93345000,12687122.0,15492330.0,6096516.0,192574814.0,123600.0,122500.0,125500.0,125500.0,120300.0,130200.0,5502.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,122600.0,123600.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,198116.0,116200.0,243100.0,76200.0,37700.0,75800.0,33900.0,89500.0,158800.0,120600.0,800.0,12100.0,80600.0,167500.0,152700.0,56100.0,169100.0,63522.0,29800.0,70700.0
93348000,12691522.0,15511630.0,6212616.0,192813342.0,123600.0,122500.0,125500.0,125500.0,120400.0,130200.0,5526.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,123700.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,94100.0,213616.0,116100.0,244600.0,50900.0,37400.0,78800.0,33700.0,94500.0,158800.0,7100.0,89600.0,167500.0,152700.0,56100.0,169100.0,63522.0,29800.0,70700.0,20400.0
93351000,12672722.0,15544930.0,6442716.0,193225319.0,123700.0,122500.0,125500.0,125500.0,120500.0,130200.0,5549.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,10500.0,168000.0,278916.0,146100.0,245600.0,50900.0,37400.0,95800.0,33700.0,94500.0,91700.0,167500.0,140900.0,56100.0,169100.0,63522.0,29800.0,70700.0,20400.0,113700.0
93354000,12669022.0,15589730.0,6520716.0,193779511.0,123700.0,122500.0,125500.0,125500.0,120500.0,130200.0,5573.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,123800.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,29200.0,198600.0,278916.0,151000.0,256500.0,52700.0,59300.0,95800.0,33800.0,95100.0,90900.0,170500.0,143900.0,56100.0,169100.0,63522.0,28800.0,66200.0,20400.0,113700.0
93357000,12583822.0,15703630.0,6783316.0,195189593.0,123800.0,122500.0,125500.0,125500.0,120600.0,130300.0,5624.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,120100.0,186900.0,228700.0,273916.0,119200.0,256500.0,47700.0,59200.0,100800.0,32100.0,170500.0,146900.0,56100.0,169100.0,63522.0,26700.0,66700.0,20400.0,113700.0,22500.0
93400000,12411522.0,15900130.0,7041316.0,197624065.0,123900.0,122500.0,125500.0,125500.0,120700.0,130400.0,5673.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,76400.0,241400.0,215200.0,234300.0,275916.0,118800.0,256500.0,48400.0,60200.0,109300.0,143100.0,56100.0,169100.0,63522.0,26700.0,66300.0,20400.0,113700.0,22500.0,85600.0
93403000,12069542.0,16294130.0,7065916.0,202512748.0,124100.0,122500.0,125500.0,125500.0,120800.0,130500.0,5767.0,124100.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,10500.0,35100.0,267100.0,220000.0,259600.0,279116.0,118900.0,258000.0,47900.0,63500.0,21200.0,63522.0,26700.0,66300.0,20400.0,113700.0,22500.0,86600.0,112300.0,10300.0
93406000,12013720.0,17111630.0,6323816.0,212630811.0,124100.0,122500.0,125500.0,125500.0,120400.0,130600.0,5941.0,124100.0,123900.0,123700.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,11000.0,6200.0,1100.0,271616.0,116800.0,257200.0,98100.0,63500.0,111600.0,32200.0,24000.0,26600.0,66300.0,20400.0,113700.0,27500.0,86600.0,112300.0,10300.0,277500.0
93409000,11989720.0,17174030.0,6487816.0,213405764.0,124300.0,122500.0,125500.0,125500.0,120500.0,130600.0,5983.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,74000.0,1100.0,13600.0,7400.0,5300.0,16500.0,1100.0,50800.0,251516.0,116800.0,26600.0,69700.0,20400.0,113700.0,22500.0,86600.0,112800.0,10300.0,277500.0,356430.0
93412000,11955820.0,17291930.0,6572916.0,214871775.0,124200.0,122500.0,125500.0,125500.0,120500.0,130600.0,6030.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,124300.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,10800.0,4100.0,66600.0,10700.0,23200.0,1100.0,51100.0,251916.0,116800.0,256900.0,14300.0,54000.0,20400.0,113700.0,22500.0,85600.0,113500.0,10300.0,277500.0,356430.0
93415000,11865720.0,17337430.0,6628016.0,215437585.0,124300.0,122500.0,125500.0,125500.0,120500.0,130600.0,6063.0,124400.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,125400.0,8600.0,5000.0,13300.0,30600.0,76900.0,5600.0,23200.0,1100.0,51100.0,251916.0,40300.0,29400.0,113700.0,22500.0,85600.0,113500.0,10300.0,277500.0,356430.0,678620.0
93418000,11884020.0,17443030.0,6661716.0,216750572.0,124400.0,122500.0,125500.0,125500.0,120500.0,130600.0,6114.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,14400.0,10800.0,31100.0,77800.0,8500.0,18200.0,1100.0,66600.0,251916.0,118700.0,7300.0,45500.0,29400.0,113700.0,22500.0,85600.0,113700.0,10300.0,277500.0,356430.0
93421000,11857820.0,17509030.0,6463016.0,217571435.0,124400.0,122500.0,125500.0,125500.0,120400.0,130600.0,6159.0,124300.0,124200.0,124100.0,124000.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,125100.0,125200.0,125300.0,7700.0,9300.0,31200.0,77100.0,8500.0,25500.0,1100.0,71700.0,253916.0,118700.0,1700.0,24600.0,29400.0,113700.0,22500.0,85800.0,113700.0,10300.0,277500.0,356430.0
93424000,12407220.0,17671830.0,6419416.0,219591434.0,124000.0,122500.0,125500.0,125500.0,120400.0,130300.0,6211.0,123900.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,124000.0,124100.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,125000.0,9500.0,24000.0,1100.0,71700.0,249516.0,118700.0,52900.0,123900.0,67400.0,129500.0,363100.0,100.0,135800.0,7800.0,56700.0,29400.0,113700.0,22500.0,85800.0,114000.0
93427000,12332120.0,17749830.0,6402016.0,220558043.0,123900.0,122500.0,125500.0,125500.0,120400.0,130400.0,6247.0,123800.0,123700.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,123900.0,124000.0,124100.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,124900.0,19200.0,1100.0,71700.0,249616.0,118200.0,44700.0,123900.0,67400.0,132500.0,33500.0,61900.0,339400.0,100.0,34800.0,14300.0,56700.0,30400.0,113700.0,22500.0,85800.0
93430000,12434320.0,17827230.0,6401616.0,221516405.0,123600.0,122500.0,125500.0,125500.0,120400.0,130300.0,6283.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,123700.0,123900.0,124000.0,124100.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,71600.0,249416.0,118200.0,44200.0,124100.0,79900.0,132600.0,33500.0,85300.0,180100.0,60900.0,23600.0,337400.0,100.0,92300.0,18200.0,57100.0,30400.0,113700.0,25400.0
93433000,12378820.0,17934430.0,6400616.0,222842930.0,123600.0,122500.0,125500.0,125500.0,120400.0,130400.0,6313.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,64700.0,248016.0,118200.0,44200.0,124100.0,77400.0,132800.0,36000.0,85300.0,180100.0,5200.0,337400.0,100.0,2100.0,95000.0,18200.0,59600.0,47200.0,113700.0,25400.0
93436000,12374820.0,18093030.0,6348116.0,224806275.0,123900.0,122500.0,125500.0,125500.0,120300.0,130400.0,6356.0,123600.0,123500.0,123400.0,123300.0,123200.0,123100.0,123000.0,122900.0,122800.0,122700.0,123900.0,124000.0,124100.0,124200.0,124300.0,124400.0,124500.0,124600.0,124700.0,124800.0,13900.0,251316.0,118200.0,44200.0,124100.0,78200.0,134300.0,38500.0,84900.0,162600.0,52500.0,294300.0,100.0,3000.0,97100.0,18200.0,64600.0,38200.0,113700.0,25400.0
